base_year_month,sex,age_range,time_range,work_population_count
201802,여성,50대,23시,88488.7
201802,여성,50대,24시,60659.1
201802,여성,60대,01시,25596.4
201802,여성,60대,02시,24249.3
201802,여성,60대,03시,23214.8
201802,여성,60대,04시,22706.7
201802,여성,60대,05시,22676.7
201802,여성,60대,06시,23100.9
201802,여성,60대,07시,26805.2
201802,여성,60대,08시,35733.5
201802,여성,60대,09시,46511.8
201802,여성,60대,10시,52691.2
201802,여성,60대,11시,56321.1
201802,여성,60대,12시,58839.6
201802,여성,60대,13시,60493.6
201802,여성,60대,14시,61459.9
201802,여성,60대,15시,62013.6
201802,여성,60대,16시,61843.3
201802,여성,60대,17시,59293.1
201802,여성,60대,18시,54746.2
201802,여성,60대,19시,48225.6
201802,여성,60대,20시,43803.4
201802,여성,60대,21시,41291.8
201802,여성,60대,22시,38832.8
201802,여성,60대,23시,36592.2
201802,여성,60대,24시,26722.1
201802,여성,70대 이상,01시,10127
201802,여성,70대 이상,01시,7278.5
201802,여성,70대 이상,02시,9911
201802,여성,70대 이상,02시,7118.6
201802,여성,70대 이상,03시,9756.7
201802,여성,70대 이상,03시,7002.7
201802,여성,70대 이상,04시,9683.6
201802,여성,70대 이상,04시,6949
201802,여성,70대 이상,05시,9546.8
201802,여성,70대 이상,05시,6853.2
201802,여성,70대 이상,06시,9709.9
201802,여성,70대 이상,06시,6980.2
201802,여성,70대 이상,07시,10405.9
201802,여성,70대 이상,07시,7503.9
201802,여성,70대 이상,08시,12699.9
201802,여성,70대 이상,08시,9229.5
201802,여성,70대 이상,09시,15569
201802,여성,70대 이상,09시,11405.3
201802,여성,70대 이상,10시,13160.6
201802,여성,70대 이상,10시,17884.1
201802,여성,70대 이상,11시,18833.1
201802,여성,70대 이상,11시,13881.1
201802,여성,70대 이상,12시,19269.4
201802,여성,70대 이상,12시,14205.2
201802,여성,70대 이상,13시,19798.1
201802,여성,70대 이상,13시,14611.3
201802,여성,70대 이상,14시,20014.8
201802,여성,70대 이상,14시,14783.1
201802,여성,70대 이상,15시,20163.9
201802,여성,70대 이상,15시,14892.7
201802,여성,70대 이상,16시,20468.1
201802,여성,70대 이상,16시,15119.7
201802,여성,70대 이상,17시,19521.3
201802,여성,70대 이상,17시,14400.8
201802,여성,70대 이상,18시,18922.6
201802,여성,70대 이상,18시,13952.5
201802,여성,70대 이상,19시,16326.1
201802,여성,70대 이상,19시,11990.6
201802,여성,70대 이상,20시,15092
201802,여성,70대 이상,20시,11051.3
201802,여성,70대 이상,21시,14526.7
201802,여성,70대 이상,21시,10623.3
201802,여성,70대 이상,22시,10332.6
201802,여성,70대 이상,22시,14147.4
201802,여성,70대 이상,23시,13627.2
201802,여성,70대 이상,23시,9945.3
201802,여성,70대 이상,24시,10338.8
201802,여성,70대 이상,24시,7442.2
201803,남성,10대,01시,36112.7
201803,남성,10대,02시,35497.4
201803,남성,10대,03시,35157.3
201803,남성,10대,04시,35104.4
201803,남성,10대,05시,35014.7
201803,남성,10대,06시,34837.5
201803,남성,10대,07시,35187.6
201803,남성,10대,08시,41497.2
201803,남성,10대,09시,50075.7
201803,남성,10대,10시,53191.8
201803,남성,10대,11시,55831
201803,남성,10대,12시,58198.1
201803,남성,10대,13시,60379.1
201803,남성,10대,14시,61872.4
201803,남성,10대,15시,63088.1
201803,남성,10대,16시,64996.8
201803,남성,10대,17시,69132.5
201803,남성,10대,18시,73703.8
201803,남성,10대,19시,73382
201803,남성,10대,20시,71264.6
201803,남성,10대,21시,68519.1
201803,남성,10대,22시,64570
201803,남성,10대,23시,58248.1
201803,남성,10대,24시,38663.6
201803,남성,10세 미만,01시,30641.2
201803,남성,10세 미만,02시,30115.8
201803,남성,10세 미만,03시,29823.9
201803,남성,10세 미만,04시,29778.3
201803,남성,10세 미만,05시,29701.6
201803,남성,10세 미만,06시,29551.2
201803,남성,10세 미만,07시,29851.2
201803,남성,10세 미만,08시,35261.7
201803,남성,10세 미만,09시,42614.9
201803,남성,10세 미만,10시,45285
201803,남성,10세 미만,11시,47547.6
201803,남성,10세 미만,12시,49575.8
201803,남성,10세 미만,13시,51445.4
201803,남성,10세 미만,14시,52723
201803,남성,10세 미만,15시,53765.1
201803,남성,10세 미만,16시,55398.3
201803,남성,10세 미만,17시,58933.4
201803,남성,10세 미만,18시,62840.3
201803,남성,10세 미만,19시,62564.6
201803,남성,10세 미만,20시,60749.5
201803,남성,10세 미만,21시,58402.2
201803,남성,10세 미만,22시,55014.2
201803,남성,10세 미만,23시,49596.8
201803,남성,10세 미만,24시,32829.7
201803,남성,20대,01시,59965.6
201803,남성,20대,02시,56565.7
201803,남성,20대,03시,54429.7
201803,남성,20대,04시,53328
201803,남성,20대,05시,53578.5
201803,남성,20대,06시,55926.9
201803,남성,20대,07시,62199.3
201803,남성,20대,08시,88292.7
201803,남성,20대,09시,137862.7
201803,남성,20대,10시,154350.8
201803,남성,20대,11시,163537
201803,남성,20대,12시,170966.8
201803,남성,20대,13시,177079.8
201803,남성,20대,14시,180256
201803,남성,20대,15시,180918.4
201803,남성,20대,16시,182652.1
201803,남성,20대,17시,182711.8
201803,남성,20대,18시,174391.3
201803,남성,20대,19시,138612.5
201803,남성,20대,20시,120593.8
201803,남성,20대,21시,109152.6
201803,남성,20대,22시,96089.4
201803,남성,20대,23시,83788.6
201803,남성,20대,24시,66608.6
201803,남성,30대,01시,61204.7
201803,남성,30대,02시,57637
201803,남성,30대,03시,55580.5
201803,남성,30대,04시,54560
201803,남성,30대,05시,55036.8
201803,남성,30대,06시,58812.2
201803,남성,30대,07시,70884.4
201803,남성,30대,08시,118588.4
201803,남성,30대,09시,202242.3
201803,남성,30대,10시,229133.5
201803,남성,30대,11시,239053.5
201803,남성,30대,12시,248735.9
201803,남성,30대,13시,253431.6
201803,남성,30대,14시,254920.2
201803,남성,30대,15시,255712.3
201803,남성,30대,16시,257078.2
201803,남성,30대,17시,256567.3
201803,남성,30대,18시,241488.9
201803,남성,30대,19시,178315
201803,남성,30대,20시,144654.7
201803,남성,30대,21시,124477.1
201803,남성,30대,22시,106228.9
201803,남성,30대,23시,92219.6
201803,남성,30대,24시,67572.8
201803,남성,40대,01시,77535.8
201803,남성,40대,02시,73616.6
201803,남성,40대,03시,71724.3
201803,남성,40대,04시,70841.2
201803,남성,40대,05시,71319
201803,남성,40대,06시,76584.8
201803,남성,40대,07시,97328.9
201803,남성,40대,08시,170752.2
201803,남성,40대,09시,276294.2
201803,남성,40대,10시,297133.4
201803,남성,40대,11시,305790.2
201803,남성,40대,12시,317417.8
201803,남성,40대,13시,321084.4
201803,남성,40대,14시,322498.4
201803,남성,40대,15시,322040.4
201803,남성,40대,16시,324771.2
201803,남성,40대,17시,324328.1
201803,남성,40대,18시,299505.8
201803,남성,40대,19시,216072.9
201803,남성,40대,20시,178350.5
201803,남성,40대,21시,154927.6
201803,남성,40대,22시,134601.3
201803,남성,40대,23시,118823.7
201803,남성,40대,24시,83474.8
201803,남성,50대,01시,74931.1
201803,남성,50대,02시,72275.5
201803,남성,50대,03시,71133
201803,남성,50대,04시,70689.6
201803,남성,50대,05시,71394.6
201803,남성,50대,06시,75198.1
201803,남성,50대,07시,95480.4
201803,남성,50대,08시,157909.1
201803,남성,50대,09시,231480.3
201803,남성,50대,10시,247795.3
201803,남성,50대,11시,255791.1
201803,남성,50대,12시,263584.8
201803,남성,50대,13시,263833.8
201803,남성,50대,14시,265500.4
201803,남성,50대,15시,265003.1
201803,남성,50대,16시,266556.2
201803,남성,50대,17시,264468.1
201803,남성,50대,18시,241639.4
201803,남성,50대,19시,173471.5
201803,남성,50대,20시,146760.2
201803,남성,50대,21시,130646.1
201803,남성,50대,22시,116139.4
201803,남성,50대,23시,104812.9
201803,남성,50대,24시,78853.3
201803,남성,60대,01시,41036.7
201803,남성,60대,02시,40346.1
201803,남성,60대,03시,39744.6
201803,남성,60대,04시,39683.2
201803,남성,60대,05시,39885.2
201803,남성,60대,06시,40515.6
201803,남성,60대,07시,45479
201803,남성,60대,08시,58055
201803,남성,60대,09시,73849.6
201803,남성,60대,10시,81134.9
201803,남성,60대,11시,83870.5
201803,남성,60대,12시,86812.3
201803,남성,60대,13시,87539.8
201803,남성,60대,14시,89022.5
201803,남성,60대,15시,89608.5
201803,남성,60대,16시,89305.8
201803,남성,60대,17시,87200.7
201803,남성,60대,18시,80623.6
201803,남성,60대,19시,67110.2
201803,남성,60대,20시,61243.3
201803,남성,60대,21시,58699.9
201803,남성,60대,22시,55827.3
201803,남성,60대,23시,53382.1
201803,남성,60대,24시,42380.2
201803,남성,70대 이상,01시,5534.7
201803,남성,70대 이상,01시,14539.6
201803,남성,70대 이상,02시,5463.4
201803,남성,70대 이상,02시,14353.3
201803,남성,70대 이상,03시,14318.7
201803,남성,70대 이상,03시,5450.2
201803,남성,70대 이상,04시,14433.5
201803,남성,70대 이상,04시,5494.2
201803,남성,70대 이상,05시,14474.2
201803,남성,70대 이상,05시,5510
201803,남성,70대 이상,06시,14659.8
201803,남성,70대 이상,06시,5581.2
201803,남성,70대 이상,07시,15073.9
201803,남성,70대 이상,07시,5742
201803,남성,70대 이상,08시,16870.5
201803,남성,70대 이상,08시,6431.7
201803,남성,70대 이상,09시,21355.5
201803,남성,70대 이상,09시,8149.7
201803,남성,70대 이상,10시,22772.6
201803,남성,70대 이상,10시,8692.9
201803,남성,70대 이상,11시,23050.7
201803,남성,70대 이상,11시,8801.1
201803,남성,70대 이상,12시,23224.4
201803,남성,70대 이상,12시,8867.9
201803,남성,70대 이상,13시,8848.2
201803,남성,70대 이상,13시,23175
201803,남성,70대 이상,14시,23651.8
201803,남성,70대 이상,14시,9030.1
201803,남성,70대 이상,15시,23600
201803,남성,70대 이상,15시,9010
201803,남성,70대 이상,16시,23876.9
201803,남성,70대 이상,16시,9115.4
201803,남성,70대 이상,17시,25220.1
201803,남성,70대 이상,17시,9627.6
201803,남성,70대 이상,18시,24739.1
201803,남성,70대 이상,18시,9442.9
201803,남성,70대 이상,19시,8041.5
201803,남성,70대 이상,19시,21081.7
201803,남성,70대 이상,20시,7603.4
201803,남성,70대 이상,20시,19937.5
201803,남성,70대 이상,21시,19547.1
201803,남성,70대 이상,21시,7453.6
201803,남성,70대 이상,22시,19487.9
201803,남성,70대 이상,22시,7430.4
201803,남성,70대 이상,23시,19078.6
201803,남성,70대 이상,23시,7273.3
201803,남성,70대 이상,24시,5635.6
201803,남성,70대 이상,24시,14802.3
201803,여성,10대,01시,29657.6
201803,여성,10대,02시,28763
201803,여성,10대,03시,28512.5
201803,여성,10대,04시,28359.8
201803,여성,10대,05시,28523.1
201803,여성,10대,06시,28862
201803,여성,10대,07시,29201.2
201803,여성,10대,08시,33768.3
201803,여성,10대,09시,39297.6
201803,여성,10대,10시,41704
201803,여성,10대,11시,43670.3
201803,여성,10대,12시,46026
201803,여성,10대,13시,48173.1
201803,여성,10대,14시,49524.4
201803,여성,10대,15시,50661.5
201803,여성,10대,16시,51614
201803,여성,10대,17시,53385.1
201803,여성,10대,18시,56302.7
201803,여성,10대,19시,56050.5
201803,여성,10대,20시,55613.1
201803,여성,10대,21시,55137.3
201803,여성,10대,22시,52531
201803,여성,10대,23시,47129.5
201803,여성,10대,24시,31604.8
201803,여성,10세 미만,01시,26727.2
201803,여성,10세 미만,02시,25911
201803,여성,10세 미만,03시,25683.2
201803,여성,10세 미만,04시,25542.2
201803,여성,10세 미만,05시,25691.9
201803,여성,10세 미만,06시,26000.4
201803,여성,10세 미만,07시,26314.4
201803,여성,10세 미만,08시,30498.7
201803,여성,10세 미만,09시,35564.4
201803,여성,10세 미만,10시,37771.2
201803,여성,10세 미만,11시,39570
201803,여성,10세 미만,12시,41727.6
201803,여성,10세 미만,13시,43688.2
201803,여성,10세 미만,14시,44925.9
201803,여성,10세 미만,15시,45973.3
201803,여성,10세 미만,16시,46845.8
201803,여성,10세 미만,17시,48464.3
201803,여성,10세 미만,18시,51120
201803,여성,10세 미만,19시,50884.7
201803,여성,10세 미만,20시,50479.1
201803,여성,10세 미만,21시,50034.7
201803,여성,10세 미만,22시,47642.9
201803,여성,10세 미만,23시,42698
201803,여성,10세 미만,24시,28509.6
201803,여성,20대,01시,43127
201803,여성,20대,02시,40763.4
201803,여성,20대,03시,39488.9
201803,여성,20대,04시,39040.8
201803,여성,20대,05시,39339.4
201803,여성,20대,06시,43688.6
201803,여성,20대,07시,48991.4
201803,여성,20대,08시,74626.4
201803,여성,20대,09시,142596.4
201803,여성,20대,10시,167974.9
201803,여성,20대,11시,180712.2
201803,여성,20대,12시,192228.2
201803,여성,20대,13시,200611.5
201803,여성,20대,14시,206651
201803,여성,20대,15시,206172.1
201803,여성,20대,16시,205760.6
201803,여성,20대,17시,204301.3
201803,여성,20대,18시,194253.3
201803,여성,20대,19시,145632
201803,여성,20대,20시,118083.2
201803,여성,20대,21시,102440
201803,여성,20대,22시,85030
201803,여성,20대,23시,70949.7
201803,여성,20대,24시,48009.3
201803,여성,30대,01시,40556.3
201803,여성,30대,02시,39170.5
201803,여성,30대,03시,38336.5
201803,여성,30대,04시,37967
201803,여성,30대,05시,37958.6
201803,여성,30대,06시,40274
201803,여성,30대,07시,43873.8
201803,여성,30대,08시,68209.3
201803,여성,30대,09시,148125.1
201803,여성,30대,10시,173530.7
201803,여성,30대,11시,184099.1
201803,여성,30대,12시,193383.2
201803,여성,30대,13시,199165.6
201803,여성,30대,14시,203520.9
201803,여성,30대,15시,203056.2
201803,여성,30대,16시,202614.5
201803,여성,30대,17시,199423.5
201803,여성,30대,18시,183767.8
201803,여성,30대,19시,126965
201803,여성,30대,20시,101837.5
201803,여성,30대,21시,88180.7
201803,여성,30대,22시,77129.3
201803,여성,30대,23시,68415
201803,여성,30대,24시,43944.1
201803,여성,40대,01시,57688.3
201803,여성,40대,02시,54781.2
201803,여성,40대,03시,53580.3
201803,여성,40대,04시,53089.5
201803,여성,40대,05시,52995.9
201803,여성,40대,06시,55243.1
201803,여성,40대,07시,62458.2
201803,여성,40대,08시,104119.4
201803,여성,40대,09시,201561.5
201803,여성,40대,10시,237452.6
201803,여성,40대,11시,254238.3
201803,여성,40대,12시,269424.5
201803,여성,40대,13시,274316.1
201803,여성,40대,14시,280588.6
201803,여성,40대,15시,281805
201803,여성,40대,16시,282260.1
201803,여성,40대,17시,278251.2
201803,여성,40대,18시,256801
201803,여성,40대,19시,184378.3
201803,여성,40대,20시,151174.9
201803,여성,40대,21시,132909.9
201803,여성,40대,22시,115089.8
201803,여성,40대,23시,101924.4
201803,여성,40대,24시,62788.2
201803,여성,50대,01시,55900.1
201803,여성,50대,02시,53221.7
201803,여성,50대,03시,50705.5
201803,여성,50대,04시,49703.3
201803,여성,50대,05시,49980.5
201803,여성,50대,06시,51968.6
201803,여성,50대,07시,61926.5
201803,여성,50대,08시,102589.4
201803,여성,50대,09시,164098.1
201803,여성,50대,10시,189720.5
201803,여성,50대,11시,202788.2
201803,여성,50대,12시,212639.2
201803,여성,50대,13시,218160.5
201803,여성,50대,14시,221112.1
201803,여성,50대,15시,222173.8
201803,여성,50대,16시,220796.5
201803,여성,50대,17시,215897
201803,여성,50대,18시,196311.7
201803,여성,50대,19시,154884.5
201803,여성,50대,20시,134295.5
201803,여성,50대,21시,121470.3
201803,여성,50대,22시,105211.2
201803,여성,50대,23시,95120
201803,여성,50대,24시,60730
201803,여성,60대,01시,29628.1
201803,여성,60대,02시,28425.2
201803,여성,60대,03시,27425.5
201803,여성,60대,04시,26894.8
201803,여성,60대,05시,26598.6
201803,여성,60대,06시,27261.6
201803,여성,60대,07시,31031.4
201803,여성,60대,08시,40145.1
201803,여성,60대,09시,52353.6
201803,여성,60대,10시,59252.8
201803,여성,60대,11시,63859.4
201803,여성,60대,12시,66903.9
201803,여성,60대,13시,69470.3
201803,여성,60대,14시,70468.1
201803,여성,60대,15시,71027.2
201803,여성,60대,16시,71257
201803,여성,60대,17시,69537.9
201803,여성,60대,18시,64716.5
201803,여성,60대,19시,57530.6
201803,여성,60대,20시,52334.7
