base_year_month,sex,age_range,time_range,residence_population_count
201802,여성,50대,06시,1512104
201802,여성,50대,07시,1466237.4
201802,여성,50대,08시,1356444.3
201802,여성,50대,09시,1207200.6
201802,여성,50대,10시,1094794.4
201802,여성,50대,11시,1013868.6
201802,여성,50대,12시,958754.2
201802,여성,50대,13시,923751.7
201802,여성,50대,14시,896383.2
201802,여성,50대,15시,881688.3
201802,여성,50대,16시,893863.5
201802,여성,50대,17시,927654.7
201802,여성,50대,18시,979327.4
201802,여성,50대,19시,1026100.3
201802,여성,50대,20시,1065232.9
201802,여성,50대,21시,1108227.4
201802,여성,50대,22시,1158756.5
201802,여성,50대,23시,1199957.9
201802,여성,50대,24시,1521760.2
201802,여성,60대,01시,902226.2
201802,여성,60대,02시,903544.9
201802,여성,60대,03시,903901
201802,여성,60대,04시,903516.8
201802,여성,60대,05시,899637.1
201802,여성,60대,06시,888774.9
201802,여성,60대,07시,859139.2
201802,여성,60대,08시,811596.8
201802,여성,60대,09시,751870.4
201802,여성,60대,10시,689071.6
201802,여성,60대,11시,642155.8
201802,여성,60대,12시,610744.6
201802,여성,60대,13시,594517.2
201802,여성,60대,14시,579611.6
201802,여성,60대,15시,572360.1
201802,여성,60대,16시,581948.2
201802,여성,60대,17시,601714.6
201802,여성,60대,18시,627777.6
201802,여성,60대,19시,646317.5
201802,여성,60대,20시,661080.8
201802,여성,60대,21시,679781.8
201802,여성,60대,22시,697519.9
201802,여성,60대,23시,711084.8
201802,여성,60대,24시,899337.6
201802,여성,70대 이상,01시,518615.1
201802,여성,70대 이상,01시,374714.1
201802,여성,70대 이상,02시,518670
201802,여성,70대 이상,02시,374833.4
201802,여성,70대 이상,03시,518849.4
201802,여성,70대 이상,03시,374988.6
201802,여성,70대 이상,04시,518831.8
201802,여성,70대 이상,04시,374996.9
201802,여성,70대 이상,05시,516615.9
201802,여성,70대 이상,05시,373472.4
201802,여성,70대 이상,06시,511864.1
201802,여성,70대 이상,06시,370256
201802,여성,70대 이상,07시,500460.9
201802,여성,70대 이상,07시,362276.9
201802,여성,70대 이상,08시,481015.8
201802,여성,70대 이상,08시,348463.5
201802,여성,70대 이상,09시,455084.1
201802,여성,70대 이상,09시,329908
201802,여성,70대 이상,10시,308908.7
201802,여성,70대 이상,10시,425043.9
201802,여성,70대 이상,11시,400642.6
201802,여성,70대 이상,11시,291820.9
201802,여성,70대 이상,12시,382790.3
201802,여성,70대 이상,12시,279537
201802,여성,70대 이상,13시,372887
201802,여성,70대 이상,13시,272689.6
201802,여성,70대 이상,14시,364085.7
201802,여성,70대 이상,14시,266654.2
201802,여성,70대 이상,15시,359740.2
201802,여성,70대 이상,15시,263645.7
201802,여성,70대 이상,16시,364334.9
201802,여성,70대 이상,16시,266921.8
201802,여성,70대 이상,17시,372321.3
201802,여성,70대 이상,17시,272696.6
201802,여성,70대 이상,18시,384523.3
201802,여성,70대 이상,18시,281343.5
201802,여성,70대 이상,19시,393137
201802,여성,70대 이상,19시,287468.6
201802,여성,70대 이상,20시,398919.1
201802,여성,70대 이상,20시,291740.1
201802,여성,70대 이상,21시,404114.8
201802,여성,70대 이상,21시,295458.1
201802,여성,70대 이상,22시,299133
201802,여성,70대 이상,22시,409494.4
201802,여성,70대 이상,23시,414120.7
201802,여성,70대 이상,23시,302445.8
201802,여성,70대 이상,24시,516576.9
201802,여성,70대 이상,24시,373270.3
201803,남성,10대,01시,1216625.7
201803,남성,10대,02시,1217596.3
201803,남성,10대,03시,1218674.3
201803,남성,10대,04시,1219230.3
201803,남성,10대,05시,1219322.8
201803,남성,10대,06시,1218275.8
201803,남성,10대,07시,1201847.3
201803,남성,10대,08시,994339.3
201803,남성,10대,09시,872138.8
201803,남성,10대,10시,830818.6
201803,남성,10대,11시,799625.1
201803,남성,10대,12시,774041.5
201803,남성,10대,13시,749954
201803,남성,10대,14시,730052.3
201803,남성,10대,15시,712345.3
201803,남성,10대,16시,699121.8
201803,남성,10대,17시,701130.5
201803,남성,10대,18시,737922.4
201803,남성,10대,19시,766266.9
201803,남성,10대,20시,787008.8
201803,남성,10대,21시,809587.6
201803,남성,10대,22시,866565.7
201803,남성,10대,23시,911415.5
201803,남성,10대,24시,1207481.1
201803,남성,10세 미만,01시,1033958.5
201803,남성,10세 미만,02시,1034854.9
201803,남성,10세 미만,03시,1035816.7
201803,남성,10세 미만,04시,1036310.8
201803,남성,10세 미만,05시,1036423.6
201803,남성,10세 미만,06시,1035540.4
201803,남성,10세 미만,07시,1021424.6
201803,남성,10세 미만,08시,841157.4
201803,남성,10세 미만,09시,735316
201803,남성,10세 미만,10시,699606.3
201803,남성,10세 미만,11시,672652.6
201803,남성,10세 미만,12시,650327.9
201803,남성,10세 미만,13시,629327.2
201803,남성,10세 미만,14시,612056.5
201803,남성,10세 미만,15시,596267.2
201803,남성,10세 미만,16시,584456
201803,남성,10세 미만,17시,584797.8
201803,남성,10세 미만,18시,615341
201803,남성,10세 미만,19시,639427.1
201803,남성,10세 미만,20시,657607.2
201803,남성,10세 미만,21시,677377.3
201803,남성,10세 미만,22시,727371.4
201803,남성,10세 미만,23시,766737.8
201803,남성,10세 미만,24시,1026058.3
201803,남성,20대,01시,924967.6
201803,남성,20대,02시,937614.3
201803,남성,20대,03시,946793.9
201803,남성,20대,04시,953120.9
201803,남성,20대,05시,954868.3
201803,남성,20대,06시,947680
201803,남성,20대,07시,919539.6
201803,남성,20대,08시,829028.3
201803,남성,20대,09시,714200.7
201803,남성,20대,10시,655155.8
201803,남성,20대,11시,615300.3
201803,남성,20대,12시,589026.1
201803,남성,20대,13시,563814.2
201803,남성,20대,14시,541860.2
201803,남성,20대,15시,533343.9
201803,남성,20대,16시,532646.2
201803,남성,20대,17시,544699.8
201803,남성,20대,18시,572974.2
201803,남성,20대,19시,607207.7
201803,남성,20대,20시,626169.1
201803,남성,20대,21시,646238
201803,남성,20대,22시,679995.6
201803,남성,20대,23시,722463.8
201803,남성,20대,24시,904239.3
201803,남성,30대,01시,1229476.5
201803,남성,30대,02시,1238824.1
201803,남성,30대,03시,1244731.1
201803,남성,30대,04시,1246063
201803,남성,30대,05시,1241862.3
201803,남성,30대,06시,1223000.3
201803,남성,30대,07시,1161392.9
201803,남성,30대,08시,1003995.6
201803,남성,30대,09시,826717.6
201803,남성,30대,10시,740661.9
201803,남성,30대,11시,688993.6
201803,남성,30대,12시,652571.3
201803,남성,30대,13시,627930.3
201803,남성,30대,14시,607315.8
201803,남성,30대,15시,600139.7
201803,남성,30대,16시,608890.3
201803,남성,30대,17시,633364.6
201803,남성,30대,18시,685361.3
201803,남성,30대,19시,759670.4
201803,남성,30대,20시,806658.5
201803,남성,30대,21시,848719.2
201803,남성,30대,22시,897709.7
201803,남성,30대,23시,945504.2
201803,남성,30대,24시,1211835.4
201803,남성,40대,01시,1874912.1
201803,남성,40대,02시,1886910.4
201803,남성,40대,03시,1893534.8
201803,남성,40대,04시,1895317.5
201803,남성,40대,05시,1886379.2
201803,남성,40대,06시,1851157.4
201803,남성,40대,07시,1731454
201803,남성,40대,08시,1448104.1
201803,남성,40대,09시,1194666.3
201803,남성,40대,10시,1074718.3
201803,남성,40대,11시,999884.8
201803,남성,40대,12시,952315.8
201803,남성,40대,13시,925063
201803,남성,40대,14시,902442.7
201803,남성,40대,15시,901551.4
201803,남성,40대,16시,920701.7
201803,남성,40대,17시,963990.2
201803,남성,40대,18시,1059489.3
201803,남성,40대,19시,1169340.9
201803,남성,40대,20시,1233820.5
201803,남성,40대,21시,1293012.2
201803,남성,40대,22시,1368559.8
201803,남성,40대,23시,1434070.4
201803,남성,40대,24시,1848993.4
201803,남성,50대,01시,1873022.3
201803,남성,50대,02시,1883607.7
201803,남성,50대,03시,1888055.3
201803,남성,50대,04시,1889979.3
201803,남성,50대,05시,1879100
201803,남성,50대,06시,1835431.4
201803,남성,50대,07시,1691341.2
201803,남성,50대,08시,1413087.8
201803,남성,50대,09시,1197595.6
201803,남성,50대,10시,1077219.5
201803,남성,50대,11시,1002397.8
201803,남성,50대,12시,961182.9
201803,남성,50대,13시,940991.8
201803,남성,50대,14시,921627.7
201803,남성,50대,15시,921364.5
201803,남성,50대,16시,940113.4
201803,남성,50대,17시,986426
201803,남성,50대,18시,1085045.3
201803,남성,50대,19시,1179804.3
201803,남성,50대,20시,1242842.1
201803,남성,50대,21시,1306578.5
201803,남성,50대,22시,1382406
201803,남성,50대,23시,1446564.7
201803,남성,50대,24시,1850606.3
201803,남성,60대,01시,1053426.5
201803,남성,60대,02시,1055142
201803,남성,60대,03시,1055800
201803,남성,60대,04시,1055638.1
201803,남성,60대,05시,1047688.9
201803,남성,60대,06시,1020891.6
201803,남성,60대,07시,952978.6
201803,남성,60대,08시,844085.4
201803,남성,60대,09시,742448.4
201803,남성,60대,10시,665958.1
201803,남성,60대,11시,618423.3
201803,남성,60대,12시,598997.8
201803,남성,60대,13시,591831.7
201803,남성,60대,14시,580003
201803,남성,60대,15시,577489.6
201803,남성,60대,16시,589103.8
201803,남성,60대,17시,617595.9
201803,남성,60대,18시,664017.9
201803,남성,60대,19시,699508.5
201803,남성,60대,20시,729720
201803,남성,60대,21시,762366.1
201803,남성,60대,22시,794921.2
201803,남성,60대,23시,818478.2
201803,남성,60대,24시,1045484.6
201803,남성,70대 이상,01시,185592.6
201803,남성,70대 이상,01시,491646.4
201803,남성,70대 이상,02시,185369.6
201803,남성,70대 이상,02시,490981.2
201803,남성,70대 이상,03시,489654.2
201803,남성,70대 이상,03시,184875.8
201803,남성,70대 이상,04시,488533
201803,남성,70대 이상,04시,184474.3
201803,남성,70대 이상,05시,484678.4
201803,남성,70대 이상,05시,183036.5
201803,남성,70대 이상,06시,477132.7
201803,남성,70대 이상,06시,180209.6
201803,남성,70대 이상,07시,460259.9
201803,남성,70대 이상,07시,174080.4
201803,남성,70대 이상,08시,427060.4
201803,남성,70대 이상,08시,161799.1
201803,남성,70대 이상,09시,384908.4
201803,남성,70대 이상,09시,146341.9
201803,남성,70대 이상,10시,347319.8
201803,남성,70대 이상,10시,132349.8
201803,남성,70대 이상,11시,323453.4
201803,남성,70대 이상,11시,123489.6
201803,남성,70대 이상,12시,311394.7
201803,남성,70대 이상,12시,119061.6
201803,남성,70대 이상,13시,117521.6
201803,남성,70대 이상,13시,307086.3
201803,남성,70대 이상,14시,302907.4
201803,남성,70대 이상,14시,116065.8
201803,남성,70대 이상,15시,302996.4
201803,남성,70대 이상,15시,116182.7
201803,남성,70대 이상,16시,307954.7
201803,남성,70대 이상,16시,118086.9
201803,남성,70대 이상,17시,317661.4
201803,남성,70대 이상,17시,121661.1
201803,남성,70대 이상,18시,332764.3
201803,남성,70대 이상,18시,127156.4
201803,남성,70대 이상,19시,131256.1
201803,남성,70대 이상,19시,344092.8
201803,남성,70대 이상,20시,134482.7
201803,남성,70대 이상,20시,352902.1
201803,남성,70대 이상,21시,361274
201803,남성,70대 이상,21시,137581.5
201803,남성,70대 이상,22시,368952.9
201803,남성,70대 이상,22시,140434.2
201803,남성,70대 이상,23시,374492.4
201803,남성,70대 이상,23시,142432.4
201803,남성,70대 이상,24시,185105.5
201803,남성,70대 이상,24시,490335.7
201803,여성,10대,01시,1143004.7
201803,여성,10대,02시,1143128.2
201803,여성,10대,03시,1142396
201803,여성,10대,04시,1142085.5
201803,여성,10대,05시,1141277.3
201803,여성,10대,06시,1139513.8
201803,여성,10대,07시,1124884.5
201803,여성,10대,08시,946695.7
201803,여성,10대,09시,808274
201803,여성,10대,10시,768416.3
201803,여성,10대,11시,734512.2
201803,여성,10대,12시,708185.9
201803,여성,10대,13시,681737.7
201803,여성,10대,14시,659501.3
201803,여성,10대,15시,639884.1
201803,여성,10대,16시,625192.8
201803,여성,10대,17시,626763.7
201803,여성,10대,18시,665932.3
201803,여성,10대,19시,696520
201803,여성,10대,20시,722002
201803,여성,10대,21시,747934.7
201803,여성,10대,22시,799367.6
201803,여성,10대,23시,844126.4
201803,여성,10대,24시,1135752.3
201803,여성,10세 미만,01시,1036772.7
201803,여성,10세 미만,02시,1036990.4
201803,여성,10세 미만,03시,1036456.8
201803,여성,10세 미만,04시,1036052.5
201803,여성,10세 미만,05시,1035258.3
201803,여성,10세 미만,06시,1033634.2
201803,여성,10세 미만,07시,1019854
201803,여성,10세 미만,08시,855899.9
201803,여성,10세 미만,09시,729420.2
201803,여성,10세 미만,10시,692946.7
201803,여성,10세 미만,11시,662012
201803,여성,10세 미만,12시,637541.8
201803,여성,10세 미만,13시,612703.3
201803,여성,10세 미만,14시,592117.6
201803,여성,10세 미만,15시,573570.9
201803,여성,10세 미만,16시,559771
201803,여성,10세 미만,17시,560350.1
201803,여성,10세 미만,18시,593708
201803,여성,10세 미만,19시,620451.7
201803,여성,10세 미만,20시,643641.1
201803,여성,10세 미만,21시,667680.2
201803,여성,10세 미만,22시,714806.2
201803,여성,10세 미만,23시,756409.1
201803,여성,10세 미만,24시,1029820.6
201803,여성,20대,01시,947621.2
201803,여성,20대,02시,954066.8
201803,여성,20대,03시,957004.2
201803,여성,20대,04시,958652.3
201803,여성,20대,05시,957935.4
201803,여성,20대,06시,947504
201803,여성,20대,07시,926229.2
201803,여성,20대,08시,848607.8
201803,여성,20대,09시,722612.9
201803,여성,20대,10시,655845.9
201803,여성,20대,11시,607271.5
201803,여성,20대,12시,570813.5
201803,여성,20대,13시,537304.3
201803,여성,20대,14시,508605.2
201803,여성,20대,15시,493370.7
201803,여성,20대,16시,488932.9
201803,여성,20대,17시,497237.9
201803,여성,20대,18시,518139.4
201803,여성,20대,19시,557753.6
201803,여성,20대,20시,590201.5
201803,여성,20대,21시,623454.3
201803,여성,20대,22시,673593.9
201803,여성,20대,23시,724780.6
201803,여성,20대,24시,932919.8
201803,여성,30대,01시,1320071.2
201803,여성,30대,02시,1321771.6
201803,여성,30대,03시,1322154.8
201803,여성,30대,04시,1322483
201803,여성,30대,05시,1320344.8
201803,여성,30대,06시,1310572.1
201803,여성,30대,07시,1288480.1
201803,여성,30대,08시,1204035.2
201803,여성,30대,09시,1019801.1
201803,여성,30대,10시,909817.1
201803,여성,30대,11시,839005
201803,여성,30대,12시,784118.2
201803,여성,30대,13시,748415.1
201803,여성,30대,14시,721149.9
201803,여성,30대,15시,712916.2
201803,여성,30대,16시,722309.6
201803,여성,30대,17시,750806.2
201803,여성,30대,18시,801757.1
201803,여성,30대,19시,865926
201803,여성,30대,20시,902304.9
201803,여성,30대,21시,942821.4
201803,여성,30대,22시,988859.1
201803,여성,30대,23시,1025619.9
201803,여성,30대,24시,1311872.2
201803,여성,40대,01시,1899589.5
201803,여성,40대,02시,1903203.6
201803,여성,40대,03시,1904588.5
201803,여성,40대,04시,1904833.1
201803,여성,40대,05시,1899665
201803,여성,40대,06시,1881706.1
201803,여성,40대,07시,1836326.7
201803,여성,40대,08시,1658246.3
201803,여성,40대,09시,1404216.9
201803,여성,40대,10시,1252949.1
201803,여성,40대,11시,1151604.4
201803,여성,40대,12시,1079501.9
201803,여성,40대,13시,1035348
201803,여성,40대,14시,1003630.9
201803,여성,40대,15시,992957.6
201803,여성,40대,16시,1005391.8
201803,여성,40대,17시,1045880.4
201803,여성,40대,18시,1123281.6
201803,여성,40대,19시,1217475.7
201803,여성,40대,20시,1269427.4
201803,여성,40대,21시,1320620.5
201803,여성,40대,22시,1395351
201803,여성,40대,23시,1454933.3
201803,여성,40대,24시,1885554.2
201803,여성,50대,01시,1710642.2
201803,여성,50대,02시,1712822
201803,여성,50대,03시,1714231.8
